case_id,admissible,delta_A,delta_phi,anisotropy_injection,selector_margin_abs,transport_deviation,isotropy_drift,sign_flip_detected
CASE_10310,0,0.09,0.072,0.010000000000000002,0.006364999999999999,1.241237113402062e-07,4.9088495575221236e-05,0
CASE_10311,0,0.1,0.08,0.015,0.006379999999999999,1.283505154639175e-07,5.093805309734514e-05,0
CASE_10312,0,-0.1,-0.08,0.020000000000000004,0.006395,1.3257731958762887e-07,5.2787610619469025e-05,0
CASE_10313,0,-0.09000000000000001,-0.07200000000000001,0.025,0.00641,1.368041237113402e-07,5.463716814159292e-05,0
CASE_10314,0,-0.08,-0.064,0.03,0.006424999999999999,1.4103092783505155e-07,5.648672566371682e-05,0
CASE_10315,0,-0.07,-0.056,0.034999999999999996,0.0064399999999999995,1.4525773195876289e-07,5.83362831858407e-05,0
CASE_10316,0,-0.060000000000000005,-0.048,0.04000000000000001,0.006455,1.4948453608247425e-07,6.01858407079646e-05,0
CASE_10317,0,-0.05,-0.04,0.045000000000000005,0.00647,1.5371134020618556e-07,6.20353982300885e-05,0
CASE_10318,0,-0.04000000000000001,-0.032,0.05,0.0064849999999999994,1.579381443298969e-07,6.38849557522124e-05,0
CASE_10319,0,-0.03,-0.024,0.0,0.0065,1.6216494845360827e-07,6.573451327433629e-05,0
CASE_10320,0,-0.020000000000000004,-0.016,0.005000000000000001,0.006515,1.6639175257731958e-07,6.758407079646017e-05,0
CASE_10321,0,-0.010000000000000009,-0.007999999999999993,0.010000000000000002,0.006529999999999999,1.7061855670103094e-07,6.943362831858408e-05,0
CASE_10322,0,0.0,0.0,0.015,0.006545,1.7484536082474228e-07,7.128318584070798e-05,0
CASE_10323,0,0.009999999999999995,0.007999999999999993,0.020000000000000004,0.00656,1.7907216494845362e-07,7.313274336283185e-05,0
CASE_10324,0,0.01999999999999999,0.016,0.025,0.006575,1.8329896907216496e-07,7.498230088495575e-05,0
CASE_10325,0,0.03,0.024000000000000007,0.03,0.0065899999999999995,1.875257731958763e-07,7.683185840707965e-05,0
CASE_10326,0,0.04000000000000001,0.032,0.034999999999999996,0.006605,1.9175257731958763e-07,7.868141592920354e-05,0
CASE_10327,0,0.04999999999999999,0.039999999999999994,0.04000000000000001,0.00662,1.9597938144329897e-07,8.053097345132743e-05,0
CASE_10328,0,0.06,0.048,0.045000000000000005,0.006634999999999999,2.0020618556701034e-07,8.238053097345133e-05,0
CASE_10329,0,0.07,0.05600000000000001,0.05,0.00665,2.0443298969072165e-07,8.423008849557522e-05,0
CASE_10330,0,0.07999999999999999,0.06400000000000002,0.0,0.006665,2.0865979381443299e-07,8.607964601769912e-05,0
CASE_10331,0,0.09,0.072,0.005000000000000001,0.00668,2.1288659793814435e-07,8.792920353982301e-05,0
CASE_10332,0,0.1,0.08,0.010000000000000002,0.0066949999999999996,2.1711340206185566e-07,8.977876106194691e-05,0
CASE_10333,0,-0.1,-0.08,0.015,0.00671,2.21340206185567e-07,9.16283185840708e-05,0
CASE_10334,0,-0.09000000000000001,-0.07200000000000001,0.020000000000000004,0.006725,2.2556701030927836e-07,9.34778761061947e-05,0
CASE_10335,0,-0.08,-0.064,0.025,0.0067399999999999995,2.2979381443298968e-07,9.532743362831859e-05,0
CASE_10336,0,-0.07,-0.056,0.03,0.006755,2.3402061855670101e-07,9.717699115044247e-05,0
CASE_10337,0,-0.060000000000000005,-0.048,0.034999999999999996,0.00677,2.3824742268041238e-07,9.902654867256638e-05,0
CASE_10338,0,-0.05,-0.04,0.04000000000000001,0.006785,2.424742268041237e-07,0.00010087610619469028,0
CASE_10339,0,-0.04000000000000001,-0.032,0.045000000000000005,0.0068,2.46701030927835e-07,0.00010272566371681416,0
CASE_10340,0,-0.03,-0.024,0.05,0.006815,2.509278350515464e-07,0.00010457522123893805,0
CASE_10341,0,-0.020000000000000004,-0.016,0.0,0.00683,2.5515463917525773e-07,0.00010642477876106195,0
CASE_10342,0,-0.010000000000000009,-0.007999999999999993,0.005000000000000001,0.006845,2.5938144329896904e-07,0.00010827433628318584,0
CASE_10343,0,0.0,0.0,0.010000000000000002,0.00686,2.636082474226804e-07,0.00011012389380530974,0
CASE_10344,0,0.009999999999999995,0.007999999999999993,0.015,0.006875,2.678350515463918e-07,0.00011197345132743364,0
CASE_10345,0,0.01999999999999999,0.016,0.020000000000000004,0.006889999999999999,2.720618556701031e-07,0.00011382300884955752,0
CASE_10346,0,0.03,0.024000000000000007,0.025,0.006904999999999999,2.7628865979381445e-07,0.0001156725663716814,0
CASE_10347,0,0.04000000000000001,0.032,0.03,0.006919999999999999,2.8051546391752576e-07,0.00011752212389380531,0
CASE_10348,0,0.04999999999999999,0.039999999999999994,0.034999999999999996,0.006934999999999999,2.8474226804123707e-07,0.00011937168141592921,0
CASE_10349,0,0.06,0.048,0.04000000000000001,0.00695,2.889690721649485e-07,0.0001212212389380531,0
CASE_10350,0,0.07,0.05600000000000001,0.045000000000000005,0.006964999999999999,2.931958762886598e-07,0.000123070796460177,0
CASE_10351,0,0.07999999999999999,0.06400000000000002,0.05,0.006979999999999999,2.974226804123711e-07,0.0001249203539823009,0
CASE_10352,0,0.09,0.072,0.0,0.0069949999999999995,3.016494845360825e-07,0.0001267699115044248,0
CASE_10353,0,0.1,0.08,0.005000000000000001,0.007009999999999999,3.058762886597938e-07,0.00012861946902654867,0
CASE_10354,0,-0.1,-0.08,0.010000000000000002,0.007024999999999999,3.1010309278350516e-07,0.00013046902654867258,0
CASE_10355,0,-0.09000000000000001,-0.07200000000000001,0.015,0.007039999999999999,3.143298969072165e-07,0.00013231858407079645,0
CASE_10356,0,-0.08,-0.064,0.020000000000000004,0.007055,3.1855670103092783e-07,0.00013416814159292035,0
CASE_10357,0,-0.07,-0.056,0.025,0.007069999999999999,3.2278350515463914e-07,0.00013601769911504425,0
CASE_10358,0,-0.060000000000000005,-0.048,0.03,0.007084999999999999,3.270103092783505e-07,0.00013786725663716815,0
CASE_10359,0,-0.05,-0.04,0.034999999999999996,0.0070999999999999995,3.3123711340206187e-07,0.00013971681415929206,0
CASE_10360,0,-0.04000000000000001,-0.032,0.04000000000000001,0.007114999999999999,3.354639175257732e-07,0.00014156637168141596,0
CASE_10361,0,-0.03,-0.024,0.045000000000000005,0.007129999999999999,3.3969072164948455e-07,0.0001434159292035398,0
CASE_10362,0,-0.020000000000000004,-0.016,0.05,0.0071449999999999994,3.4391752577319586e-07,0.0001452654867256637,0
CASE_10363,0,-0.010000000000000009,-0.007999999999999993,0.0,0.00716,3.481443298969072e-07,0.0001471150442477876,0
CASE_10364,0,0.0,0.0,0.005000000000000001,0.007174999999999999,3.523711340206186e-07,0.0001489646017699115,0
CASE_10365,0,0.009999999999999995,0.007999999999999993,0.010000000000000002,0.007189999999999999,3.565979381443299e-07,0.0001508141592920354,0
CASE_10366,0,0.01999999999999999,0.016,0.015,0.007205,3.608247422680412e-07,0.0001526637168141593,0
CASE_10367,0,0.03,0.024000000000000007,0.020000000000000004,0.00722,3.650515463917526e-07,0.00015451327433628319,0
CASE_10368,0,0.04000000000000001,0.032,0.025,0.007234999999999999,3.6927835051546394e-07,0.0001563628318584071,0
CASE_10369,0,0.04999999999999999,0.039999999999999994,0.03,0.0072499999999999995,3.7350515463917526e-07,0.00015821238938053096,0
CASE_10370,0,0.06,0.048,0.034999999999999996,0.007265,3.777319587628866e-07,0.00016006194690265486,0
CASE_10371,0,0.07,0.05600000000000001,0.04000000000000001,0.007279999999999999,3.8195876288659793e-07,0.00016191150442477876,0
CASE_10372,0,0.07999999999999999,0.06400000000000002,0.045000000000000005,0.007294999999999999,3.8618556701030924e-07,0.00016376106194690266,0
CASE_10373,0,0.09,0.072,0.05,0.00731,3.9041237113402066e-07,0.00016561061946902657,0
CASE_10374,0,0.1,0.08,0.0,0.007325,3.9463917525773197e-07,0.00016746017699115044,0
CASE_10375,0,-0.1,-0.08,0.005000000000000001,0.007339999999999999,3.988659793814433e-07,0.00016930973451327434,0
CASE_10376,0,-0.09000000000000001,-0.07200000000000001,0.010000000000000002,0.0073549999999999996,4.0309278350515465e-07,0.00017115929203539824,0
CASE_10377,0,-0.08,-0.064,0.015,0.00737,4.0731958762886596e-07,0.00017300884955752212,0
CASE_10378,0,-0.07,-0.056,0.020000000000000004,0.007384999999999999,4.115463917525773e-07,0.00017485840707964602,0
CASE_10379,0,-0.060000000000000005,-0.048,0.025,0.0073999999999999995,4.157731958762887e-07,0.00017670796460176992,0
CASE_10380,0,-0.05,-0.04,0.03,0.007415,1e-08,0.00017855752212389382,0
CASE_10381,0,-0.04000000000000001,-0.032,0.034999999999999996,0.00743,1.422680412371134e-08,0.0001804070796460177,0
CASE_10382,0,-0.03,-0.024,0.04000000000000001,0.007444999999999999,1.845360824742268e-08,0.0001822566371681416,0
CASE_10383,0,-0.020000000000000004,-0.016,0.045000000000000005,0.00746,2.268041237113402e-08,0.0001841061946902655,0
CASE_10384,0,-0.010000000000000009,-0.007999999999999993,0.05,0.007475,2.690721649484536e-08,0.0001859557522123894,0
CASE_10385,0,0.0,0.0,0.0,0.007489999999999999,3.11340206185567e-08,0.00018780530973451327,0
CASE_10386,0,0.009999999999999995,0.007999999999999993,0.005000000000000001,0.0075049999999999995,3.536082474226804e-08,0.00018965486725663718,0
CASE_10387,0,0.01999999999999999,0.016,0.010000000000000002,0.00752,3.958762886597938e-08,0.00019150442477876108,0
CASE_10388,0,0.03,0.024000000000000007,0.015,0.007535,4.3814432989690716e-08,0.00019335398230088495,0
CASE_10389,0,0.04000000000000001,0.032,0.020000000000000004,0.007549999999999999,4.804123711340207e-08,0.00019520353982300885,0
CASE_10390,0,0.04999999999999999,0.039999999999999994,0.025,0.007565,5.2268041237113406e-08,0.00019705309734513275,0
CASE_10391,0,0.06,0.048,0.03,0.00758,5.6494845360824744e-08,0.00019890265486725665,0
CASE_10392,0,0.07,0.05600000000000001,0.034999999999999996,0.007595,6.072164948453608e-08,0.00020075221238938056,0
CASE_10393,0,0.07999999999999999,0.06400000000000002,0.04000000000000001,0.00761,6.494845360824742e-08,0.00020260176991150443,0
CASE_10394,0,0.09,0.072,0.045000000000000005,0.007625,6.917525773195876e-08,0.00020445132743362833,0
CASE_10395,0,0.1,0.08,0.05,0.00764,7.34020618556701e-08,0.0002063008849557522,0
CASE_10396,0,-0.1,-0.08,0.0,0.0076549999999999995,7.762886597938143e-08,0.0002081504424778761,0
CASE_10397,0,-0.09000000000000001,-0.07200000000000001,0.005000000000000001,0.00767,8.185567010309277e-08,1e-06,0
CASE_10398,0,-0.08,-0.064,0.010000000000000002,0.007685,8.608247422680412e-08,2.849557522123894e-06,0
CASE_10399,0,-0.07,-0.056,0.015,0.0077,9.030927835051546e-08,4.699115044247788e-06,0
CASE_10400,0,-0.060000000000000005,-0.048,0.020000000000000004,0.007715,9.45360824742268e-08,6.548672566371682e-06,0
CASE_10401,0,-0.05,-0.04,0.025,0.00773,9.876288659793814e-08,8.398230088495575e-06,0
CASE_10402,0,-0.04000000000000001,-0.032,0.03,0.007745,1.0298969072164948e-07,1.024778761061947e-05,0
CASE_10403,0,-0.03,-0.024,0.034999999999999996,0.0077599999999999995,1.0721649484536082e-07,1.2097345132743365e-05,0
CASE_10404,0,-0.020000000000000004,-0.016,0.04000000000000001,0.007775,1.1144329896907217e-07,1.3946902654867257e-05,0
CASE_10405,0,-0.010000000000000009,-0.007999999999999993,0.045000000000000005,0.00779,1.1567010309278349e-07,1.579646017699115e-05,0
CASE_10406,0,0.0,0.0,0.05,0.007805,1.1989690721649483e-07,1.7646017699115045e-05,0
CASE_10407,0,0.009999999999999995,0.007999999999999993,0.0,0.00782,1.241237113402062e-07,1.949557522123894e-05,0
CASE_10408,0,0.01999999999999999,0.016,0.005000000000000001,0.007835,1.283505154639175e-07,2.1345132743362834e-05,0
CASE_10409,0,0.03,0.024000000000000007,0.010000000000000002,0.00785,1.3257731958762887e-07,2.319469026548673e-05,0
CASE_10410,0,0.04000000000000001,0.032,0.015,0.007864999999999999,1.368041237113402e-07,2.504424778761062e-05,0
CASE_10411,0,0.04999999999999999,0.039999999999999994,0.020000000000000004,0.00788,1.4103092783505155e-07,2.6893805309734514e-05,0
CASE_10412,0,0.06,0.048,0.025,0.007895,1.4525773195876289e-07,2.8743362831858412e-05,0
CASE_10413,0,0.07,0.05600000000000001,0.03,0.00791,1.4948453608247425e-07,3.0592920353982303e-05,0
CASE_10414,0,0.07999999999999999,0.06400000000000002,0.034999999999999996,0.007925,1.5371134020618556e-07,3.24424778761062e-05,0
CASE_10415,0,0.09,0.072,0.04000000000000001,0.00794,1.579381443298969e-07,3.4292035398230086e-05,0
CASE_10416,0,0.1,0.08,0.045000000000000005,0.007955,1.6216494845360827e-07,3.614159292035399e-05,0
CASE_10417,0,-0.1,-0.08,0.05,0.00797,1.6639175257731958e-07,3.7991150442477875e-05,0
CASE_10418,0,-0.09000000000000001,-0.07200000000000001,0.0,0.007984999999999999,1.7061855670103094e-07,3.984070796460177e-05,0
CASE_10419,0,-0.08,-0.064,0.005000000000000001,0.008,1.7484536082474228e-07,4.1690265486725664e-05,0
CASE_10420,0,-0.07,-0.056,0.010000000000000002,0.008015,1.7907216494845362e-07,4.353982300884956e-05,0
CASE_10421,0,-0.060000000000000005,-0.048,0.015,0.008029999999999999,1.8329896907216496e-07,4.538938053097345e-05,0
CASE_10422,0,-0.05,-0.04,0.020000000000000004,0.008045,1.875257731958763e-07,4.723893805309735e-05,0
CASE_10423,0,-0.04000000000000001,-0.032,0.025,0.00806,1.9175257731958763e-07,4.9088495575221236e-05,0
CASE_10424,0,-0.03,-0.024,0.03,0.008075,1.9597938144329897e-07,5.093805309734514e-05,0
CASE_10425,0,-0.020000000000000004,-0.016,0.034999999999999996,0.00809,2.0020618556701034e-07,5.2787610619469025e-05,0
CASE_10426,0,-0.010000000000000009,-0.007999999999999993,0.04000000000000001,0.008105,2.0443298969072165e-07,5.463716814159292e-05,0
CASE_10427,0,0.0,0.0,0.045000000000000005,0.00812,2.0865979381443299e-07,5.648672566371682e-05,0
CASE_10428,0,0.009999999999999995,0.007999999999999993,0.05,0.008135,2.1288659793814435e-07,5.83362831858407e-05,0
CASE_10429,0,0.01999999999999999,0.016,0.0,0.00815,2.1711340206185566e-07,6.01858407079646e-05,0
CASE_10430,0,0.03,0.024000000000000007,0.005000000000000001,0.008165,2.21340206185567e-07,6.20353982300885e-05,0
CASE_10431,0,0.04000000000000001,0.032,0.010000000000000002,0.00818,2.2556701030927836e-07,6.38849557522124e-05,0
CASE_10432,0,0.04999999999999999,0.039999999999999994,0.015,0.008195,2.2979381443298968e-07,6.573451327433629e-05,0
CASE_10433,0,0.06,0.048,0.020000000000000004,0.00821,2.3402061855670101e-07,6.758407079646017e-05,0
CASE_10434,0,0.07,0.05600000000000001,0.025,0.008225,2.3824742268041238e-07,6.943362831858408e-05,0
CASE_10435,0,0.07999999999999999,0.06400000000000002,0.03,0.008239999999999999,2.424742268041237e-07,7.128318584070798e-05,0
CASE_10436,0,0.09,0.072,0.034999999999999996,0.008255,2.46701030927835e-07,7.313274336283185e-05,0
CASE_10437,0,0.1,0.08,0.04000000000000001,0.00827,2.509278350515464e-07,7.498230088495575e-05,0
CASE_10438,0,-0.1,-0.08,0.045000000000000005,0.008285,2.5515463917525773e-07,7.683185840707965e-05,0
CASE_10439,0,-0.09000000000000001,-0.07200000000000001,0.05,0.0083,2.5938144329896904e-07,7.868141592920354e-05,0
CASE_10440,0,-0.08,-0.064,0.0,0.008315,2.636082474226804e-07,8.053097345132743e-05,0
CASE_10441,0,-0.07,-0.056,0.005000000000000001,0.00833,2.678350515463918e-07,8.238053097345133e-05,0
CASE_10442,0,-0.060000000000000005,-0.048,0.010000000000000002,0.008345,2.720618556701031e-07,8.423008849557522e-05,0
CASE_10443,0,-0.05,-0.04,0.015,0.00836,2.7628865979381445e-07,8.607964601769912e-05,0
CASE_10444,0,-0.04000000000000001,-0.032,0.020000000000000004,0.008375,2.8051546391752576e-07,8.792920353982301e-05,0
CASE_10445,0,-0.03,-0.024,0.025,0.00839,2.8474226804123707e-07,8.977876106194691e-05,0
CASE_10446,0,-0.020000000000000004,-0.016,0.03,0.008405,2.889690721649485e-07,9.16283185840708e-05,0
CASE_10447,0,-0.010000000000000009,-0.007999999999999993,0.034999999999999996,0.00842,2.931958762886598e-07,9.34778761061947e-05,0
CASE_10448,0,0.0,0.0,0.04000000000000001,0.008435,2.974226804123711e-07,9.532743362831859e-05,0
CASE_10449,0,0.009999999999999995,0.007999999999999993,0.045000000000000005,0.008450000000000001,3.016494845360825e-07,9.717699115044247e-05,0
CASE_10450,0,0.01999999999999999,0.016,0.05,0.008465,3.058762886597938e-07,9.902654867256638e-05,0
CASE_10451,0,0.03,0.024000000000000007,0.0,0.00848,3.1010309278350516e-07,0.00010087610619469028,0
CASE_10452,0,0.04000000000000001,0.032,0.005000000000000001,0.008495,3.143298969072165e-07,0.00010272566371681416,0
CASE_10453,0,0.04999999999999999,0.039999999999999994,0.010000000000000002,0.00851,3.1855670103092783e-07,0.00010457522123893805,0
CASE_10454,0,0.06,0.048,0.015,0.008525,3.2278350515463914e-07,0.00010642477876106195,0
CASE_10455,0,0.07,0.05600000000000001,0.020000000000000004,0.00854,3.270103092783505e-07,0.00010827433628318584,0
CASE_10456,0,0.07999999999999999,0.06400000000000002,0.025,0.008555,3.3123711340206187e-07,0.00011012389380530974,0
CASE_10457,0,0.09,0.072,0.03,0.00857,3.354639175257732e-07,0.00011197345132743364,0
CASE_10458,0,0.1,0.08,0.034999999999999996,0.008585,3.3969072164948455e-07,0.00011382300884955752,0
CASE_10459,0,-0.1,-0.08,0.04000000000000001,0.0086,3.4391752577319586e-07,0.0001156725663716814,0
CASE_10460,0,-0.09000000000000001,-0.07200000000000001,0.045000000000000005,0.008615,3.481443298969072e-07,0.00011752212389380531,0
CASE_10461,0,-0.08,-0.064,0.05,0.00863,3.523711340206186e-07,0.00011937168141592921,0
CASE_10462,0,-0.07,-0.056,0.0,0.008645,3.565979381443299e-07,0.0001212212389380531,0
CASE_10463,0,-0.060000000000000005,-0.048,0.005000000000000001,0.008660000000000001,3.608247422680412e-07,0.000123070796460177,0
CASE_10464,0,-0.05,-0.04,0.010000000000000002,0.008675,3.650515463917526e-07,0.0001249203539823009,0
CASE_10465,0,-0.04000000000000001,-0.032,0.015,0.00869,3.6927835051546394e-07,0.0001267699115044248,0
CASE_10466,0,-0.03,-0.024,0.020000000000000004,0.008705000000000001,3.7350515463917526e-07,0.00012861946902654867,0
CASE_10467,0,-0.020000000000000004,-0.016,0.025,0.00872,3.777319587628866e-07,0.00013046902654867258,0
CASE_10468,0,-0.010000000000000009,-0.007999999999999993,0.03,0.008735,3.8195876288659793e-07,0.00013231858407079645,0
CASE_10469,0,0.0,0.0,0.034999999999999996,0.00875,3.8618556701030924e-07,0.00013416814159292035,0
CASE_10470,0,0.009999999999999995,0.007999999999999993,0.04000000000000001,0.008765,3.9041237113402066e-07,0.00013601769911504425,0
CASE_10471,0,0.01999999999999999,0.016,0.045000000000000005,0.00878,3.9463917525773197e-07,0.00013786725663716815,0
CASE_10472,0,0.03,0.024000000000000007,0.05,0.008794999999999999,3.988659793814433e-07,0.00013971681415929206,0
CASE_10473,0,0.04000000000000001,0.032,0.0,0.00881,4.0309278350515465e-07,0.00014156637168141596,0
CASE_10474,0,0.04999999999999999,0.039999999999999994,0.005000000000000001,0.008825,4.0731958762886596e-07,0.0001434159292035398,0
CASE_10475,0,0.06,0.048,0.010000000000000002,0.008839999999999999,4.115463917525773e-07,0.0001452654867256637,0
CASE_10476,0,0.07,0.05600000000000001,0.015,0.008855,4.157731958762887e-07,0.0001471150442477876,0
CASE_10477,0,0.07999999999999999,0.06400000000000002,0.020000000000000004,0.00887,1e-08,0.0001489646017699115,0
CASE_10478,0,0.09,0.072,0.025,0.008884999999999999,1.422680412371134e-08,0.0001508141592920354,0
CASE_10479,0,0.1,0.08,0.03,0.0089,1.845360824742268e-08,0.0001526637168141593,0
CASE_10480,0,-0.1,-0.08,0.034999999999999996,0.008915,2.268041237113402e-08,0.00015451327433628319,0
CASE_10481,0,-0.09000000000000001,-0.07200000000000001,0.04000000000000001,0.00893,2.690721649484536e-08,0.0001563628318584071,0
CASE_10482,0,-0.08,-0.064,0.045000000000000005,0.008945,3.11340206185567e-08,0.00015821238938053096,0
