sequence,timestamp_seconds,context,a1,a2,phase_radians,outcome_plus
9112,0.018224,echo,1.0,-1.0,4.71238898038469,1
9113,0.018226,echo,1.0,-1.0,4.71238898038469,0
9114,0.018228,echo,1.0,-1.0,4.71238898038469,0
9115,0.01823,echo,1.0,-1.0,4.71238898038469,1
9116,0.018231999999999998,echo,1.0,-1.0,4.71238898038469,1
9117,0.018234,echo,1.0,-1.0,4.71238898038469,1
9118,0.018236000000000002,echo,1.0,-1.0,4.71238898038469,0
9119,0.018238,echo,1.0,-1.0,4.71238898038469,1
9120,0.018240000000000003,echo,1.0,-1.0,4.71238898038469,1
9121,0.018242,echo,1.0,-1.0,4.71238898038469,0
9122,0.018244,echo,1.0,-1.0,4.71238898038469,0
9123,0.018246,echo,1.0,-1.0,4.71238898038469,0
9124,0.018248,echo,1.0,-1.0,4.71238898038469,1
9125,0.01825,echo,1.0,-1.0,4.71238898038469,0
9126,0.018251999999999997,echo,1.0,-1.0,4.71238898038469,0
9127,0.018254000000000003,echo,1.0,-1.0,4.71238898038469,1
9128,0.018256,echo,1.0,-1.0,4.71238898038469,0
9129,0.018258,echo,1.0,-1.0,4.71238898038469,1
9130,0.018260000000000002,echo,1.0,-1.0,4.71238898038469,0
9131,0.018262,echo,1.0,-1.0,4.71238898038469,0
9132,0.018264,echo,1.0,-1.0,4.71238898038469,1
9133,0.018266,echo,1.0,-1.0,4.71238898038469,0
9134,0.018268,echo,1.0,-1.0,4.71238898038469,0
9135,0.018269999999999998,echo,1.0,-1.0,4.71238898038469,1
9136,0.018272000000000004,echo,1.0,-1.0,4.71238898038469,0
9137,0.018274000000000002,echo,1.0,-1.0,4.71238898038469,1
9138,0.018276,echo,1.0,-1.0,4.71238898038469,0
9139,0.018278,echo,1.0,-1.0,4.71238898038469,1
9140,0.01828,echo,1.0,-1.0,4.71238898038469,1
9141,0.018282,echo,1.0,-1.0,4.71238898038469,0
9142,0.018283999999999998,echo,1.0,-1.0,4.71238898038469,1
9143,0.018286,echo,1.0,-1.0,4.71238898038469,1
9144,0.018288,echo,1.0,-1.0,4.71238898038469,0
9145,0.01829,echo,1.0,-1.0,4.71238898038469,1
9146,0.018292000000000003,echo,1.0,-1.0,4.71238898038469,0
9147,0.018294,echo,1.0,-1.0,4.71238898038469,1
9148,0.018296,echo,1.0,-1.0,4.71238898038469,0
9149,0.018298000000000002,echo,1.0,-1.0,4.71238898038469,0
9150,0.0183,echo,1.0,-1.0,4.71238898038469,0
9151,0.018302,echo,1.0,-1.0,4.71238898038469,1
9152,0.018304,echo,1.0,-1.0,4.71238898038469,0
9153,0.018306,echo,1.0,-1.0,4.71238898038469,0
9154,0.018308,echo,1.0,-1.0,4.71238898038469,1
9155,0.01831,echo,1.0,-1.0,4.71238898038469,0
9156,0.018312000000000002,echo,1.0,-1.0,4.71238898038469,0
9157,0.018314,echo,1.0,-1.0,4.71238898038469,1
9158,0.018316,echo,1.0,-1.0,4.71238898038469,1
9159,0.018318,echo,1.0,-1.0,4.71238898038469,1
9160,0.01832,echo,1.0,-1.0,4.71238898038469,0
9161,0.018321999999999998,echo,1.0,-1.0,4.71238898038469,1
9162,0.018324,echo,1.0,-1.0,4.71238898038469,0
9163,0.018326000000000002,echo,1.0,-1.0,4.71238898038469,0
9164,0.018328,echo,1.0,-1.0,4.71238898038469,1
9165,0.018330000000000003,echo,1.0,-1.0,4.71238898038469,1
9166,0.018332,echo,1.0,-1.0,4.71238898038469,0
9167,0.018334,echo,1.0,-1.0,4.71238898038469,0
9168,0.018336,echo,1.0,-1.0,4.71238898038469,0
9169,0.018338,echo,1.0,-1.0,4.71238898038469,1
9170,0.01834,echo,1.0,-1.0,4.71238898038469,0
9171,0.018341999999999997,echo,1.0,-1.0,4.71238898038469,0
9172,0.018344000000000003,echo,1.0,-1.0,4.71238898038469,0
9173,0.018346,echo,1.0,-1.0,4.71238898038469,0
9174,0.018348,echo,1.0,-1.0,4.71238898038469,1
9175,0.01835,echo,1.0,-1.0,4.71238898038469,1
9176,0.018352,echo,1.0,-1.0,4.71238898038469,0
9177,0.018354,echo,1.0,-1.0,4.71238898038469,0
9178,0.018356,echo,1.0,-1.0,4.71238898038469,1
9179,0.018358,echo,1.0,-1.0,4.71238898038469,0
9180,0.018359999999999998,echo,1.0,-1.0,4.71238898038469,1
9181,0.018362000000000003,echo,1.0,-1.0,4.71238898038469,1
9182,0.018364000000000002,echo,1.0,-1.0,4.71238898038469,1
9183,0.018366,echo,1.0,-1.0,4.71238898038469,0
9184,0.018368000000000002,echo,1.0,-1.0,4.71238898038469,1
9185,0.01837,echo,1.0,-1.0,4.71238898038469,1
9186,0.018372,echo,1.0,-1.0,4.71238898038469,1
9187,0.018373999999999998,echo,1.0,-1.0,4.71238898038469,1
9188,0.018376,echo,1.0,-1.0,4.71238898038469,0
9189,0.018378,echo,1.0,-1.0,4.71238898038469,1
9190,0.01838,echo,1.0,-1.0,4.71238898038469,0
9191,0.018382000000000003,echo,1.0,-1.0,4.71238898038469,1
9192,0.018384,echo,1.0,-1.0,4.71238898038469,0
9193,0.018386,echo,1.0,-1.0,4.71238898038469,1
9194,0.018388,echo,1.0,-1.0,4.71238898038469,1
9195,0.01839,echo,1.0,-1.0,4.71238898038469,1
9196,0.018392,echo,1.0,-1.0,4.71238898038469,0
9197,0.018394,echo,1.0,-1.0,4.71238898038469,0
9198,0.018396,echo,1.0,-1.0,4.71238898038469,1
9199,0.018398,echo,1.0,-1.0,4.71238898038469,1
9200,0.018400000000000003,echo,1.0,-1.0,4.71238898038469,0
9201,0.018402,echo,1.0,-1.0,4.71238898038469,0
9202,0.018404,echo,1.0,-1.0,4.71238898038469,0
9203,0.018406,echo,1.0,-1.0,4.71238898038469,0
9204,0.018408,echo,1.0,-1.0,4.71238898038469,0
9205,0.01841,echo,1.0,-1.0,4.71238898038469,0
9206,0.018411999999999998,echo,1.0,-1.0,4.71238898038469,0
9207,0.018414,echo,1.0,-1.0,4.71238898038469,0
9208,0.018416000000000002,echo,1.0,-1.0,4.71238898038469,1
9209,0.018418,echo,1.0,-1.0,4.71238898038469,1
9210,0.018420000000000002,echo,1.0,-1.0,4.71238898038469,1
9211,0.018422,echo,1.0,-1.0,4.71238898038469,0
9212,0.018424,echo,1.0,-1.0,4.71238898038469,0
9213,0.018426,echo,1.0,-1.0,4.71238898038469,1
9214,0.018428,echo,1.0,-1.0,4.71238898038469,1
9215,0.01843,echo,1.0,-1.0,4.71238898038469,1
9216,0.018432,echo,1.0,-1.0,4.71238898038469,0
9217,0.018434000000000002,echo,1.0,-1.0,4.71238898038469,0
9218,0.018436,echo,1.0,-1.0,4.71238898038469,1
9219,0.018438,echo,1.0,-1.0,4.71238898038469,1
9220,0.01844,echo,1.0,-1.0,4.71238898038469,0
9221,0.018442,echo,1.0,-1.0,4.71238898038469,0
9222,0.018444,echo,1.0,-1.0,4.71238898038469,0
9223,0.018446,echo,1.0,-1.0,4.71238898038469,0
9224,0.018448,echo,1.0,-1.0,4.71238898038469,0
9225,0.018449999999999998,echo,1.0,-1.0,4.71238898038469,0
9226,0.018452000000000003,echo,1.0,-1.0,4.71238898038469,0
9227,0.018454,echo,1.0,-1.0,4.71238898038469,0
9228,0.018456,echo,1.0,-1.0,4.71238898038469,1
9229,0.018458000000000002,echo,1.0,-1.0,4.71238898038469,0
9230,0.01846,echo,1.0,-1.0,4.71238898038469,0
9231,0.018462,echo,1.0,-1.0,4.71238898038469,1
9232,0.018463999999999998,echo,1.0,-1.0,4.71238898038469,1
9233,0.018466,echo,1.0,-1.0,4.71238898038469,1
9234,0.018468,echo,1.0,-1.0,4.71238898038469,0
9235,0.01847,echo,1.0,-1.0,4.71238898038469,1
9236,0.018472000000000002,echo,1.0,-1.0,4.71238898038469,0
9237,0.018474,echo,1.0,-1.0,4.71238898038469,1
9238,0.018476,echo,1.0,-1.0,4.71238898038469,1
9239,0.018478,echo,1.0,-1.0,4.71238898038469,0
9240,0.01848,echo,1.0,-1.0,4.71238898038469,0
9241,0.018482,echo,1.0,-1.0,4.71238898038469,0
9242,0.018484,echo,1.0,-1.0,4.71238898038469,0
9243,0.018486,echo,1.0,-1.0,4.71238898038469,0
9244,0.018488,echo,1.0,-1.0,4.71238898038469,1
9245,0.018490000000000003,echo,1.0,-1.0,4.71238898038469,1
9246,0.018492,echo,1.0,-1.0,4.71238898038469,0
9247,0.018494,echo,1.0,-1.0,4.71238898038469,1
9248,0.018496,echo,1.0,-1.0,4.71238898038469,0
9249,0.018498,echo,1.0,-1.0,4.71238898038469,1
9250,0.0185,echo,1.0,-1.0,4.71238898038469,1
9251,0.018501999999999998,echo,1.0,-1.0,4.71238898038469,0
9252,0.018504,echo,1.0,-1.0,4.71238898038469,0
9253,0.018506,echo,1.0,-1.0,4.71238898038469,0
9254,0.018508,echo,1.0,-1.0,4.71238898038469,1
9255,0.018510000000000002,echo,1.0,-1.0,4.71238898038469,0
9256,0.018512,echo,1.0,-1.0,4.71238898038469,0
9257,0.018514,echo,1.0,-1.0,4.71238898038469,1
9258,0.018516,echo,1.0,-1.0,4.71238898038469,0
9259,0.018518,echo,1.0,-1.0,4.71238898038469,0
9260,0.01852,echo,1.0,-1.0,4.71238898038469,0
9261,0.018522000000000004,echo,1.0,-1.0,4.71238898038469,1
9262,0.018524000000000002,echo,1.0,-1.0,4.71238898038469,1
9263,0.018526,echo,1.0,-1.0,4.71238898038469,1
9264,0.018528,echo,1.0,-1.0,4.71238898038469,1
9265,0.01853,echo,1.0,-1.0,4.71238898038469,1
9266,0.018532,echo,1.0,-1.0,4.71238898038469,0
9267,0.018534,echo,1.0,-1.0,4.71238898038469,1
9268,0.018536,echo,1.0,-1.0,4.71238898038469,1
9269,0.018538,echo,1.0,-1.0,4.71238898038469,1
9270,0.018539999999999997,echo,1.0,-1.0,4.71238898038469,0
9271,0.018542000000000003,echo,1.0,-1.0,4.71238898038469,0
9272,0.018544,echo,1.0,-1.0,4.71238898038469,0
9273,0.018546,echo,1.0,-1.0,4.71238898038469,1
9274,0.018548000000000002,echo,1.0,-1.0,4.71238898038469,0
9275,0.01855,echo,1.0,-1.0,4.71238898038469,0
9276,0.018552,echo,1.0,-1.0,4.71238898038469,1
9277,0.018554,echo,1.0,-1.0,4.71238898038469,1
9278,0.018556,echo,1.0,-1.0,4.71238898038469,1
9279,0.018557999999999998,echo,1.0,-1.0,4.71238898038469,0
9280,0.01856,echo,1.0,-1.0,4.71238898038469,1
9281,0.018562000000000002,echo,1.0,-1.0,4.71238898038469,1
9282,0.018564,echo,1.0,-1.0,4.71238898038469,0
9283,0.018566,echo,1.0,-1.0,4.71238898038469,1
9284,0.018568,echo,1.0,-1.0,4.71238898038469,1
9285,0.01857,echo,1.0,-1.0,4.71238898038469,1
9286,0.018571999999999998,echo,1.0,-1.0,4.71238898038469,1
9287,0.018574,echo,1.0,-1.0,4.71238898038469,1
9288,0.018576000000000002,echo,1.0,-1.0,4.71238898038469,1
9289,0.018578,echo,1.0,-1.0,4.71238898038469,0
9290,0.018580000000000003,echo,1.0,-1.0,4.71238898038469,1
9291,0.018582,echo,1.0,-1.0,4.71238898038469,0
9292,0.018584,echo,1.0,-1.0,4.71238898038469,1
9293,0.018586000000000002,echo,1.0,-1.0,4.71238898038469,0
9294,0.018588,echo,1.0,-1.0,4.71238898038469,1
9295,0.01859,echo,1.0,-1.0,4.71238898038469,0
9296,0.018591999999999997,echo,1.0,-1.0,4.71238898038469,0
9297,0.018594000000000003,echo,1.0,-1.0,4.71238898038469,0
9298,0.018596,echo,1.0,-1.0,4.71238898038469,0
9299,0.018598,echo,1.0,-1.0,4.71238898038469,1
9300,0.018600000000000002,echo,1.0,-1.0,5.497787143782138,1
9301,0.018602,echo,1.0,-1.0,5.497787143782138,1
9302,0.018604,echo,1.0,-1.0,5.497787143782138,1
9303,0.018606,echo,1.0,-1.0,5.497787143782138,1
9304,0.018608,echo,1.0,-1.0,5.497787143782138,0
9305,0.018609999999999998,echo,1.0,-1.0,5.497787143782138,1
9306,0.018612000000000004,echo,1.0,-1.0,5.497787143782138,1
9307,0.018614000000000002,echo,1.0,-1.0,5.497787143782138,0
9308,0.018616,echo,1.0,-1.0,5.497787143782138,1
9309,0.018618000000000003,echo,1.0,-1.0,5.497787143782138,0
9310,0.01862,echo,1.0,-1.0,5.497787143782138,0
9311,0.018622,echo,1.0,-1.0,5.497787143782138,0
9312,0.018623999999999998,echo,1.0,-1.0,5.497787143782138,1
9313,0.018626,echo,1.0,-1.0,5.497787143782138,0
9314,0.018628,echo,1.0,-1.0,5.497787143782138,1
9315,0.01863,echo,1.0,-1.0,5.497787143782138,0
9316,0.018632000000000003,echo,1.0,-1.0,5.497787143782138,1
9317,0.018634,echo,1.0,-1.0,5.497787143782138,1
9318,0.018636,echo,1.0,-1.0,5.497787143782138,0
9319,0.018638000000000002,echo,1.0,-1.0,5.497787143782138,1
9320,0.01864,echo,1.0,-1.0,5.497787143782138,1
9321,0.018642,echo,1.0,-1.0,5.497787143782138,1
9322,0.018644,echo,1.0,-1.0,5.497787143782138,1
9323,0.018646,echo,1.0,-1.0,5.497787143782138,0
9324,0.018648,echo,1.0,-1.0,5.497787143782138,1
9325,0.018650000000000003,echo,1.0,-1.0,5.497787143782138,1
9326,0.018652000000000002,echo,1.0,-1.0,5.497787143782138,1
9327,0.018654,echo,1.0,-1.0,5.497787143782138,1
9328,0.018656,echo,1.0,-1.0,5.497787143782138,1
9329,0.018658,echo,1.0,-1.0,5.497787143782138,1
9330,0.01866,echo,1.0,-1.0,5.497787143782138,1
9331,0.018661999999999998,echo,1.0,-1.0,5.497787143782138,1
9332,0.018664,echo,1.0,-1.0,5.497787143782138,1
9333,0.018666000000000002,echo,1.0,-1.0,5.497787143782138,1
9334,0.018668,echo,1.0,-1.0,5.497787143782138,1
9335,0.018670000000000003,echo,1.0,-1.0,5.497787143782138,1
9336,0.018672,echo,1.0,-1.0,5.497787143782138,1
9337,0.018674,echo,1.0,-1.0,5.497787143782138,1
9338,0.018676,echo,1.0,-1.0,5.497787143782138,0
9339,0.018678,echo,1.0,-1.0,5.497787143782138,1
9340,0.01868,echo,1.0,-1.0,5.497787143782138,1
9341,0.018682,echo,1.0,-1.0,5.497787143782138,1
9342,0.018684000000000003,echo,1.0,-1.0,5.497787143782138,1
9343,0.018686,echo,1.0,-1.0,5.497787143782138,1
9344,0.018688,echo,1.0,-1.0,5.497787143782138,1
9345,0.018690000000000002,echo,1.0,-1.0,5.497787143782138,0
9346,0.018692,echo,1.0,-1.0,5.497787143782138,1
9347,0.018694,echo,1.0,-1.0,5.497787143782138,1
9348,0.018696,echo,1.0,-1.0,5.497787143782138,0
9349,0.018698,echo,1.0,-1.0,5.497787143782138,0
9350,0.018699999999999998,echo,1.0,-1.0,5.497787143782138,1
9351,0.018702000000000003,echo,1.0,-1.0,5.497787143782138,1
9352,0.018704000000000002,echo,1.0,-1.0,5.497787143782138,1
9353,0.018706,echo,1.0,-1.0,5.497787143782138,1
9354,0.018708000000000002,echo,1.0,-1.0,5.497787143782138,1
9355,0.01871,echo,1.0,-1.0,5.497787143782138,0
9356,0.018712,echo,1.0,-1.0,5.497787143782138,1
9357,0.018713999999999998,echo,1.0,-1.0,5.497787143782138,0
9358,0.018716,echo,1.0,-1.0,5.497787143782138,0
9359,0.018718,echo,1.0,-1.0,5.497787143782138,0
9360,0.01872,echo,1.0,-1.0,5.497787143782138,1
9361,0.018722000000000003,echo,1.0,-1.0,5.497787143782138,1
9362,0.018724,echo,1.0,-1.0,5.497787143782138,1
9363,0.018726,echo,1.0,-1.0,5.497787143782138,0
9364,0.018728,echo,1.0,-1.0,5.497787143782138,1
9365,0.01873,echo,1.0,-1.0,5.497787143782138,1
9366,0.018732,echo,1.0,-1.0,5.497787143782138,1
9367,0.018734,echo,1.0,-1.0,5.497787143782138,0
9368,0.018736,echo,1.0,-1.0,5.497787143782138,0
9369,0.018738,echo,1.0,-1.0,5.497787143782138,1
9370,0.018740000000000003,echo,1.0,-1.0,5.497787143782138,1
9371,0.018742,echo,1.0,-1.0,5.497787143782138,1
9372,0.018744,echo,1.0,-1.0,5.497787143782138,1
9373,0.018746,echo,1.0,-1.0,5.497787143782138,1
9374,0.018748,echo,1.0,-1.0,5.497787143782138,0
9375,0.01875,echo,1.0,-1.0,5.497787143782138,1
9376,0.018751999999999998,echo,1.0,-1.0,5.497787143782138,1
9377,0.018754,echo,1.0,-1.0,5.497787143782138,1
9378,0.018756000000000002,echo,1.0,-1.0,5.497787143782138,1
9379,0.018758,echo,1.0,-1.0,5.497787143782138,1
9380,0.018760000000000002,echo,1.0,-1.0,5.497787143782138,1
9381,0.018762,echo,1.0,-1.0,5.497787143782138,1
9382,0.018764,echo,1.0,-1.0,5.497787143782138,0
9383,0.018766,echo,1.0,-1.0,5.497787143782138,1
9384,0.018768,echo,1.0,-1.0,5.497787143782138,0
9385,0.01877,echo,1.0,-1.0,5.497787143782138,1
9386,0.018772,echo,1.0,-1.0,5.497787143782138,1
9387,0.018774000000000002,echo,1.0,-1.0,5.497787143782138,1
9388,0.018776,echo,1.0,-1.0,5.497787143782138,0
9389,0.018778,echo,1.0,-1.0,5.497787143782138,1
9390,0.01878,echo,1.0,-1.0,5.497787143782138,1
9391,0.018782,echo,1.0,-1.0,5.497787143782138,1
9392,0.018784,echo,1.0,-1.0,5.497787143782138,1
9393,0.018786,echo,1.0,-1.0,5.497787143782138,1
9394,0.018788,echo,1.0,-1.0,5.497787143782138,1
9395,0.018789999999999998,echo,1.0,-1.0,5.497787143782138,1
9396,0.018792000000000003,echo,1.0,-1.0,5.497787143782138,1
9397,0.018794,echo,1.0,-1.0,5.497787143782138,1
9398,0.018796,echo,1.0,-1.0,5.497787143782138,1
9399,0.018798000000000002,echo,1.0,-1.0,5.497787143782138,0
9400,0.0188,echo,1.0,-1.0,5.497787143782138,1
9401,0.018802,echo,1.0,-1.0,5.497787143782138,1
9402,0.018804,echo,1.0,-1.0,5.497787143782138,1
9403,0.018806,echo,1.0,-1.0,5.497787143782138,1
9404,0.018808,echo,1.0,-1.0,5.497787143782138,1
9405,0.01881,echo,1.0,-1.0,5.497787143782138,1
9406,0.018812000000000002,echo,1.0,-1.0,5.497787143782138,1
9407,0.018814,echo,1.0,-1.0,5.497787143782138,1
9408,0.018816,echo,1.0,-1.0,5.497787143782138,0
9409,0.018818,echo,1.0,-1.0,5.497787143782138,1
9410,0.01882,echo,1.0,-1.0,5.497787143782138,1
9411,0.018822,echo,1.0,-1.0,5.497787143782138,1
9412,0.018824,echo,1.0,-1.0,5.497787143782138,1
9413,0.018826,echo,1.0,-1.0,5.497787143782138,1
9414,0.018828,echo,1.0,-1.0,5.497787143782138,1
9415,0.018830000000000003,echo,1.0,-1.0,5.497787143782138,1
9416,0.018832,echo,1.0,-1.0,5.497787143782138,1
9417,0.018834,echo,1.0,-1.0,5.497787143782138,0
9418,0.018836000000000002,echo,1.0,-1.0,5.497787143782138,1
9419,0.018838,echo,1.0,-1.0,5.497787143782138,1
9420,0.01884,echo,1.0,-1.0,5.497787143782138,0
9421,0.018841999999999998,echo,1.0,-1.0,5.497787143782138,1
9422,0.018844,echo,1.0,-1.0,5.497787143782138,0
9423,0.018846,echo,1.0,-1.0,5.497787143782138,1
9424,0.018848,echo,1.0,-1.0,5.497787143782138,1
9425,0.018850000000000002,echo,1.0,-1.0,5.497787143782138,1
9426,0.018852,echo,1.0,-1.0,5.497787143782138,1
9427,0.018854,echo,1.0,-1.0,5.497787143782138,0
9428,0.018856,echo,1.0,-1.0,5.497787143782138,0
9429,0.018858,echo,1.0,-1.0,5.497787143782138,1
9430,0.01886,echo,1.0,-1.0,5.497787143782138,1
9431,0.018862,echo,1.0,-1.0,5.497787143782138,1
9432,0.018864000000000002,echo,1.0,-1.0,5.497787143782138,1
9433,0.018866,echo,1.0,-1.0,5.497787143782138,1
9434,0.018868000000000003,echo,1.0,-1.0,5.497787143782138,1
9435,0.01887,echo,1.0,-1.0,5.497787143782138,1
9436,0.018872,echo,1.0,-1.0,5.497787143782138,1
9437,0.018874,echo,1.0,-1.0,5.497787143782138,1
9438,0.018876,echo,1.0,-1.0,5.497787143782138,1
9439,0.018878,echo,1.0,-1.0,5.497787143782138,0
9440,0.018879999999999997,echo,1.0,-1.0,5.497787143782138,0
9441,0.018882000000000003,echo,1.0,-1.0,5.497787143782138,1
9442,0.018884,echo,1.0,-1.0,5.497787143782138,1
9443,0.018886,echo,1.0,-1.0,5.497787143782138,1
9444,0.018888000000000002,echo,1.0,-1.0,5.497787143782138,0
9445,0.01889,echo,1.0,-1.0,5.497787143782138,1
9446,0.018892,echo,1.0,-1.0,5.497787143782138,1
9447,0.018894,echo,1.0,-1.0,5.497787143782138,1
9448,0.018896,echo,1.0,-1.0,5.497787143782138,1
9449,0.018897999999999998,echo,1.0,-1.0,5.497787143782138,1
9450,0.018900000000000004,echo,1.0,-1.0,5.497787143782138,1
9451,0.018902000000000002,echo,1.0,-1.0,5.497787143782138,1
9452,0.018904,echo,1.0,-1.0,5.497787143782138,1
9453,0.018906,echo,1.0,-1.0,5.497787143782138,1
9454,0.018908,echo,1.0,-1.0,5.497787143782138,1
9455,0.01891,echo,1.0,-1.0,5.497787143782138,0
9456,0.018911999999999998,echo,1.0,-1.0,5.497787143782138,0
9457,0.018914,echo,1.0,-1.0,5.497787143782138,1
9458,0.018916,echo,1.0,-1.0,5.497787143782138,1
9459,0.018918,echo,1.0,-1.0,5.497787143782138,0
9460,0.018920000000000003,echo,1.0,-1.0,5.497787143782138,1
9461,0.018922,echo,1.0,-1.0,5.497787143782138,0
9462,0.018924,echo,1.0,-1.0,5.497787143782138,1
9463,0.018926000000000002,echo,1.0,-1.0,5.497787143782138,1
9464,0.018928,echo,1.0,-1.0,5.497787143782138,0
9465,0.01893,echo,1.0,-1.0,5.497787143782138,1
9466,0.018932,echo,1.0,-1.0,5.497787143782138,0
9467,0.018934,echo,1.0,-1.0,5.497787143782138,0
9468,0.018936,echo,1.0,-1.0,5.497787143782138,0
9469,0.018938,echo,1.0,-1.0,5.497787143782138,1
9470,0.018940000000000002,echo,1.0,-1.0,5.497787143782138,1
9471,0.018942,echo,1.0,-1.0,5.497787143782138,0
9472,0.018944,echo,1.0,-1.0,5.497787143782138,1
9473,0.018946,echo,1.0,-1.0,5.497787143782138,0
9474,0.018948,echo,1.0,-1.0,5.497787143782138,1
9475,0.018949999999999998,echo,1.0,-1.0,5.497787143782138,1
9476,0.018952,echo,1.0,-1.0,5.497787143782138,0
9477,0.018954000000000002,echo,1.0,-1.0,5.497787143782138,1
9478,0.018956,echo,1.0,-1.0,5.497787143782138,1
9479,0.018958000000000003,echo,1.0,-1.0,5.497787143782138,1
9480,0.01896,echo,1.0,-1.0,5.497787143782138,1
9481,0.018962,echo,1.0,-1.0,5.497787143782138,1
9482,0.018963999999999998,echo,1.0,-1.0,5.497787143782138,0
9483,0.018966,echo,1.0,-1.0,5.497787143782138,1
9484,0.018968,echo,1.0,-1.0,5.497787143782138,1
9485,0.018969999999999997,echo,1.0,-1.0,5.497787143782138,1
9486,0.018972000000000003,echo,1.0,-1.0,5.497787143782138,1
9487,0.018974,echo,1.0,-1.0,5.497787143782138,0
9488,0.018976,echo,1.0,-1.0,5.497787143782138,1
9489,0.018978000000000002,echo,1.0,-1.0,5.497787143782138,1
9490,0.01898,echo,1.0,-1.0,5.497787143782138,1
9491,0.018982,echo,1.0,-1.0,5.497787143782138,0
9492,0.018984,echo,1.0,-1.0,5.497787143782138,1
9493,0.018986,echo,1.0,-1.0,5.497787143782138,1
9494,0.018987999999999998,echo,1.0,-1.0,5.497787143782138,1
9495,0.018990000000000003,echo,1.0,-1.0,5.497787143782138,1
9496,0.018992000000000002,echo,1.0,-1.0,5.497787143782138,0
9497,0.018994,echo,1.0,-1.0,5.497787143782138,1
9498,0.018996,echo,1.0,-1.0,5.497787143782138,0
9499,0.018998,echo,1.0,-1.0,5.497787143782138,1
9500,0.019,echo,1.0,-1.0,5.497787143782138,0
9501,0.019001999999999998,echo,1.0,-1.0,5.497787143782138,1
9502,0.019004,echo,1.0,-1.0,5.497787143782138,1
9503,0.019006,echo,1.0,-1.0,5.497787143782138,1
9504,0.019008,echo,1.0,-1.0,5.497787143782138,0
9505,0.019010000000000003,echo,1.0,-1.0,5.497787143782138,1
9506,0.019012,echo,1.0,-1.0,5.497787143782138,1
9507,0.019014,echo,1.0,-1.0,5.497787143782138,1
9508,0.019016,echo,1.0,-1.0,5.497787143782138,0
9509,0.019018,echo,1.0,-1.0,5.497787143782138,1
9510,0.01902,echo,1.0,-1.0,5.497787143782138,1
9511,0.019022,echo,1.0,-1.0,5.497787143782138,1
9512,0.019024,echo,1.0,-1.0,5.497787143782138,0
9513,0.019026,echo,1.0,-1.0,5.497787143782138,1
9514,0.019028,echo,1.0,-1.0,5.497787143782138,1
9515,0.019030000000000002,echo,1.0,-1.0,5.497787143782138,0
9516,0.019032,echo,1.0,-1.0,5.497787143782138,1
9517,0.019034,echo,1.0,-1.0,5.497787143782138,1
9518,0.019036,echo,1.0,-1.0,5.497787143782138,0
9519,0.019038,echo,1.0,-1.0,5.497787143782138,1
9520,0.019039999999999998,echo,1.0,-1.0,5.497787143782138,0
9521,0.019042,echo,1.0,-1.0,5.497787143782138,0
9522,0.019044000000000002,echo,1.0,-1.0,5.497787143782138,1
9523,0.019046,echo,1.0,-1.0,5.497787143782138,1
9524,0.019048000000000002,echo,1.0,-1.0,5.497787143782138,1
9525,0.01905,echo,1.0,-1.0,5.497787143782138,1
9526,0.019052,echo,1.0,-1.0,5.497787143782138,0
9527,0.019054,echo,1.0,-1.0,5.497787143782138,1
9528,0.019056,echo,1.0,-1.0,5.497787143782138,1
9529,0.019058,echo,1.0,-1.0,5.497787143782138,1
9530,0.019059999999999997,echo,1.0,-1.0,5.497787143782138,1
9531,0.019062000000000003,echo,1.0,-1.0,5.497787143782138,0
9532,0.019064,echo,1.0,-1.0,5.497787143782138,1
9533,0.019066,echo,1.0,-1.0,5.497787143782138,1
9534,0.019068,echo,1.0,-1.0,5.497787143782138,1
9535,0.01907,echo,1.0,-1.0,5.497787143782138,1
9536,0.019072,echo,1.0,-1.0,5.497787143782138,0
9537,0.019074,echo,1.0,-1.0,5.497787143782138,0
